"Station_code","Station_name","Lat","Long","Species","Tissue","Substance","Year","Conc","Limit_of_quantification","Body_length"
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CD",2004,0.02285,"Over LOQ",539
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CD",2005,0.024,"Over LOQ",505
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CD",2006,0.0379,"Over LOQ",495
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CD",2007,0.022,"Over LOQ",614
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CD",2008,0.012,"Over LOQ",563.5
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CD",2009,0.018,"Over LOQ",500
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CD",2010,0.027,"Over LOQ",505
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CD",2011,0.033,"Over LOQ",550
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CD",2012,0.001,"Under LOQ",500
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CD",2013,0.017,"Over LOQ",595
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CD",2014,0.023,"Over LOQ",NA
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CD",2015,0.023,"Over LOQ",620
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CD",2016,0.02,"Over LOQ",650
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CD",2017,0.036,"Over LOQ",620
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CD",2018,0.037,"Over LOQ",540
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CD",2019,0.038,"Over LOQ",NA
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CD",2020,0.019,"Over LOQ",527.5
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CR",1993,0.3,"Under LOQ",660
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CR",2007,0.3,"Under LOQ",574.5
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CR",2008,0.2,"Under LOQ",638
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CR",2009,0.2,"Under LOQ",500
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CR",2010,0.2,"Under LOQ",505
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CR",2011,0.2,"Under LOQ",550
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CR",2012,0.033,"Over LOQ",500
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CR",2013,0.03,"Under LOQ",595
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CR",2014,0.3,"Over LOQ",NA
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CR",2015,0.15,"Over LOQ",620
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CR",2016,27,"Over LOQ",650
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CR",2017,0.16,"Over LOQ",620
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CR",2018,0.0615,"Over LOQ",540
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CR",2019,0.024,"Over LOQ",NA
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CR",2020,0.059,"Over LOQ",527.5
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",1990,8.15,"Over LOQ",520
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",1991,11.1,"Over LOQ",420
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",1992,5.83,"Over LOQ",510
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",1993,7.06,"Over LOQ",540
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",1994,7.1,"Over LOQ",560
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",1995,10,"Over LOQ",560
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",1996,8.75,"Over LOQ",540
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",1997,9.09,"Over LOQ",480
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",1998,7.39,"Over LOQ",530
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",1999,13.3,"Over LOQ",490
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",2000,8.28,"Over LOQ",570
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",2001,8.53,"Over LOQ",570
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",2002,8.73,"Over LOQ",540
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",2003,9.97,"Over LOQ",525
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",2004,6.205,"Over LOQ",539
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",2005,9.01,"Over LOQ",505
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",2006,13.5,"Over LOQ",495
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",2007,7.835,"Over LOQ",614
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",2008,2.41,"Over LOQ",563.5
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",2009,7.46,"Over LOQ",500
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",2010,7.495,"Over LOQ",505
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",2011,8.74,"Over LOQ",550
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",2012,0.16,"Over LOQ",500
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",2013,9.1,"Over LOQ",595
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",2014,10.3,"Over LOQ",NA
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",2015,14,"Over LOQ",620
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",2016,7.2,"Over LOQ",650
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",2017,16,"Over LOQ",620
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",2018,7.65,"Over LOQ",540
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",2019,12,"Over LOQ",NA
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","CU",2020,3.7,"Over LOQ",527.5
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","NI",1993,0.02,"Over LOQ",660
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","NI",2007,0.045,"Over LOQ",574.5
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","NI",2009,0.5,"Over LOQ",500
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","NI",2010,0.085,"Over LOQ",505
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","NI",2011,0.04,"Over LOQ",550
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","NI",2012,0.04,"Under LOQ",500
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","NI",2013,0.04,"Under LOQ",595
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","NI",2014,0.22,"Over LOQ",NA
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","NI",2015,0.11,"Over LOQ",620
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","NI",2016,17,"Over LOQ",650
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","NI",2017,0.082,"Over LOQ",620
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","NI",2018,0.041,"Under LOQ",540
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","NI",2019,0.026,"Over LOQ",NA
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","NI",2020,0.032,"Over LOQ",527.5
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",1990,29,"Over LOQ",520
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",1991,33.8,"Over LOQ",420
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",1992,24.8,"Over LOQ",510
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",1993,21.2,"Over LOQ",540
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",1994,18.7,"Over LOQ",560
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",1995,25.1,"Over LOQ",560
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",1996,21.9,"Over LOQ",540
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",1997,27.4,"Over LOQ",480
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",1998,27.5,"Over LOQ",530
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",1999,30.8,"Over LOQ",490
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",2000,24.8,"Over LOQ",570
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",2001,28,"Over LOQ",570
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",2002,25.2,"Over LOQ",540
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",2003,25.8,"Over LOQ",525
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",2004,26.05,"Over LOQ",539
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",2005,24.7,"Over LOQ",505
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",2006,33.7,"Over LOQ",495
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",2007,26.4,"Over LOQ",614
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",2008,17.85,"Over LOQ",563.5
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",2009,25.5,"Over LOQ",500
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",2010,25.9,"Over LOQ",477.5
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",2011,26.1,"Over LOQ",550
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",2012,3.9,"Over LOQ",500
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",2013,29,"Over LOQ",595
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",2014,33,"Over LOQ",NA
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",2015,32,"Over LOQ",620
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",2016,25,"Over LOQ",650
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",2017,34,"Over LOQ",620
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",2018,37,"Over LOQ",540
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",2019,35,"Over LOQ",NA
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Lever","ZN",2020,20,"Over LOQ",527.5
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",1990,0.11,"Over LOQ",520
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",1991,0.09,"Over LOQ",420
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",1992,0.07,"Over LOQ",510
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",1993,0.062,"Over LOQ",540
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",1994,0.058,"Over LOQ",560
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",1995,0.081,"Over LOQ",560
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",1996,0.058,"Over LOQ",540
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",1997,0.082,"Over LOQ",480
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",1998,0.088,"Over LOQ",530
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",1999,0.079,"Over LOQ",490
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",2000,0.092,"Over LOQ",570
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",2001,0.086,"Over LOQ",570
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",2002,0.089,"Over LOQ",540
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",2003,0.067,"Over LOQ",525
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",2004,0.096,"Over LOQ",535
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",2005,0.08,"Over LOQ",505
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",2006,0.096,"Over LOQ",495
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",2007,0.114,"Over LOQ",610
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",2008,0.109,"Over LOQ",560
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",2009,0.057,"Over LOQ",500
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",2010,0.067,"Over LOQ",445
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",2011,0.093,"Over LOQ",490
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",2012,0.132,"Over LOQ",500
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",2013,0.149,"Over LOQ",595
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",2014,0.177,"Over LOQ",615
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",2015,0.138,"Over LOQ",620
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",2016,0.16,"Over LOQ",650
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",2017,0.152,"Over LOQ",620
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",2018,0.153,"Over LOQ",565
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",2019,0.13,"Over LOQ",NA
"23B","Bømlo, Outer Selbjørnfjord",5.1086,5.108565,"Gadus morhua","Muskel","HG",2020,0.14,"Over LOQ",535
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",1992,0.5,"Over LOQ",39
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",1995,0.7,"Over LOQ",34.6
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",1996,0.7,"Over LOQ",34
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",1997,0.9,"Over LOQ",34.8
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",1998,0.6,"Over LOQ",34.9
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",1999,0.5,"Under LOQ",33.4
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",2000,0.5,"Under LOQ",35.9
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",2001,0.5,"Under LOQ",34.5
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",2002,0.5,"Under LOQ",36.1
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",2003,0.5,"Under LOQ",35.1
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",2004,0.51,"Over LOQ",35.1
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",2005,0.5,"Under LOQ",33.9
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",2006,0.91,"Over LOQ",34.5
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",2007,0.5,"Under LOQ",34.4
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",2008,0.5,"Under LOQ",35.3
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",2009,0.5,"Under LOQ",34.8
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",2010,0.5,"Under LOQ",46.5
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",2011,0.5,"Under LOQ",54.2
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",2012,0.5,"Under LOQ",51
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",2013,0.5,"Under LOQ",34.9
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",2014,0.5,"Under LOQ",NA
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",2015,0.5,"Under LOQ",NA
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",2016,0.5,"Under LOQ",NA
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",2017,0.222,"Over LOQ",NA
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",2018,0.166,"Over LOQ",NA
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",2019,0.33,"Under LOQ",NA
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BAP",2020,0.962,"Over LOQ",NA
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BBJF",2005,0.83,"Over LOQ",33.9
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BBJF",2006,3.8,"Over LOQ",34.5
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BBJF",2007,1.4,"Over LOQ",34.4
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BBJF",2008,0.82,"Over LOQ",35.3
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BBJF",2009,0.98,"Over LOQ",34.8
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BBJF",2010,2.7,"Over LOQ",46.5
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BBJF",2011,1.4,"Over LOQ",54.2
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BBJF",2012,0.88,"Over LOQ",51
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BBJF",2013,0.98,"Over LOQ",34.9
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BBJF",2014,0.57,"Over LOQ",NA
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BBJF",2015,0.53,"Over LOQ",NA
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BBJF",2016,0.5,"Under LOQ",NA
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BBJF",2017,1.16,"Over LOQ",NA
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BBJF",2018,0.928,"Over LOQ",NA
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BBJF",2019,1.23,"Over LOQ",NA
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BBJF",2020,3.32,"Over LOQ",NA
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BDE100",2001,0.065,"Over LOQ",39.25
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BDE100",2008,0.15,"Over LOQ",44.3
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BDE100",2012,0.0155,"Over LOQ",51
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BDE100",2013,0.0144,"Over LOQ",34.9
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BDE100",2014,0.01,"Over LOQ",NA
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BDE100",2016,0.05,"Under LOQ",NA
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BDE100",2017,0.0083,"Over LOQ",NA
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BDE100",2018,0.0039,"Under LOQ",NA
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BDE100",2019,0.0051,"Over LOQ",NA
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BDE100",2020,0.0129,"Over LOQ",NA
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BDE154",2001,0.01,"Over LOQ",39.25
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BDE154",2008,0.03,"Under LOQ",44.3
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BDE154",2012,0.0143,"Under LOQ",51
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BDE154",2013,0.00235,"Under LOQ",34.9
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BDE154",2014,0.0024,"Under LOQ",NA
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BDE154",2016,0.05,"Under LOQ",NA
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BDE154",2017,0.003,"Under LOQ",NA
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BDE154",2018,0.0059,"Under LOQ",NA
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BDE154",2019,0.003,"Under LOQ",NA
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BDE154",2020,0.003,"Under LOQ",NA
"30A","Gressholmen, Inner Oslofjord",10.711,10.711,"Mytilus edulis","Whole soft body","BDE28",2001,0.03,"Over LOQ",39.25
